date,product,segment,region,channel,sales
2025-08-09,Product_C,Consumer,North,Retail,738.45
2025-08-09,Product_C,Consumer,North,Online,1187.34
2025-08-09,Product_C,Consumer,West,Direct,446.2
2025-08-09,Product_C,Consumer,West,Retail,440.85
2025-08-09,Product_C,Consumer,West,Online,852.8
2025-08-09,Product_C,Consumer,East,Direct,593.42
2025-08-09,Product_C,Home_Office,South,Retail,446.56
2025-08-09,Product_C,Corporate,East,Online,650.31
2025-08-09,Product_D,Consumer,East,Online,240.72
2025-08-09,Product_D,Home_Office,South,Retail,421.53
2025-08-09,Product_D,Consumer,North,Online,280.21
2025-08-09,Product_B,Home_Office,South,Retail,300.96
2025-08-09,Product_D,Home_Office,South,Online,539.57
2025-08-09,Product_D,Home_Office,North,Retail,545.63
2025-08-09,Product_D,Home_Office,North,Online,545.94
2025-08-09,Product_D,Home_Office,West,Retail,504.62
2025-08-09,Product_D,Home_Office,West,Online,283.14
2025-08-09,Product_D,Home_Office,East,Direct,160.98
2025-08-09,Product_D,Home_Office,East,Retail,363.49
2025-08-09,Product_D,Home_Office,East,Online,533.58
2025-08-09,Product_D,Corporate,South,Direct,285.47
2025-08-09,Product_D,Consumer,West,Online,249.01
2025-08-09,Product_D,Corporate,South,Retail,200.31
2025-08-09,Product_D,Corporate,North,Direct,476.08
2025-08-09,Product_D,Corporate,North,Retail,322.02
2025-08-09,Product_D,Corporate,North,Online,788.97
2025-08-09,Product_D,Corporate,West,Direct,416.62
2025-08-09,Product_D,Corporate,West,Retail,839.45
2025-08-09,Product_D,Corporate,West,Online,989.82
2025-08-09,Product_D,Corporate,East,Direct,392.31
2025-08-09,Product_D,Consumer,South,Direct,439.02
2025-08-09,Product_D,Consumer,South,Retail,611.56
2025-08-09,Product_D,Consumer,North,Direct,218.1
2025-08-09,Product_D,Corporate,South,Online,848.67
2025-08-09,Product_B,Home_Office,South,Online,513.01
2025-08-09,Product_B,Corporate,South,Direct,798.26
2025-08-09,Product_B,Home_Office,North,Online,368.61
2025-08-09,Product_A,Home_Office,North,Online,571.98
2025-08-09,Product_A,Home_Office,West,Retail,673.36
2025-08-09,Product_A,Home_Office,West,Online,1143.89
2025-08-09,Product_A,Home_Office,East,Direct,639.3
2025-08-09,Product_A,Home_Office,East,Retail,706.6
2025-08-09,Product_A,Home_Office,East,Online,783.81
2025-08-09,Product_A,Corporate,South,Retail,545.35
2025-08-09,Product_A,Corporate,South,Online,952.61
2025-08-09,Product_A,Corporate,North,Direct,878.35
2025-08-09,Product_A,Corporate,North,Retail,819.36
2025-08-09,Product_A,Home_Office,North,Direct,373.07
2025-08-09,Product_A,Corporate,West,Retail,1234.55
2025-08-09,Product_A,Corporate,East,Online,838.02
2025-08-09,Product_A,Consumer,South,Direct,953.25
2025-08-09,Product_A,Consumer,South,Retail,957.54
2025-08-09,Product_A,Consumer,South,Online,1035.19
2025-08-09,Product_A,Consumer,North,Direct,1133.73
2025-08-09,Product_A,Consumer,North,Retail,1153.33
2025-08-09,Product_A,Consumer,West,Direct,758.75
2025-08-09,Product_A,Consumer,West,Retail,1087.06
2025-08-09,Product_A,Consumer,West,Online,1749.64
2025-08-09,Product_A,Consumer,East,Online,1295.01
2025-08-09,Product_A,Corporate,East,Retail,534.76
2025-08-09,Product_A,Home_Office,South,Online,612.33
2025-08-09,Product_A,Corporate,West,Direct,717.77
2025-08-09,Product_B,Consumer,East,Online,835.47
2025-08-09,Product_A,Home_Office,South,Direct,601.38
2025-08-09,Product_B,Home_Office,West,Retail,562.18
2025-08-09,Product_B,Home_Office,East,Direct,263.77
2025-08-09,Product_B,Home_Office,East,Online,581.88
2025-08-09,Product_B,Home_Office,North,Retail,591.01
2025-08-09,Product_B,Corporate,South,Online,1073.81
2025-08-09,Product_B,Corporate,North,Direct,457.97
2025-08-09,Product_B,Corporate,West,Direct,518.45
2025-08-09,Product_B,Corporate,West,Retail,457.83
2025-08-09,Product_B,Corporate,West,Online,424.52
2025-08-09,Product_B,Corporate,East,Direct,264.11
2025-08-09,Product_B,Corporate,North,Retail,953.37
2025-08-09,Product_B,Consumer,East,Direct,376.68
2025-08-09,Product_B,Corporate,East,Online,374.75
2025-08-09,Product_B,Consumer,South,Direct,248.05
2025-08-09,Product_B,Consumer,South,Online,605.29
2025-08-09,Product_B,Consumer,North,Direct,537.0
2025-08-09,Product_B,Consumer,North,Retail,753.44
2025-08-09,Product_B,Consumer,North,Online,974.2
2025-08-09,Product_B,Consumer,West,Retail,566.68
2025-08-09,Product_B,Consumer,West,Online,425.49
2025-08-09,Product_B,Corporate,East,Retail,594.73
2025-08-09,Product_B,Consumer,East,Retail,487.87
2025-08-10,Product_C,Home_Office,North,Online,795.25
2025-08-10,Product_C,Home_Office,North,Retail,404.31
2025-08-10,Product_C,Home_Office,North,Direct,607.7
2025-08-10,Product_C,Home_Office,South,Retail,258.11
2025-08-10,Product_D,Consumer,West,Online,534.54
2025-08-10,Product_D,Consumer,East,Online,419.95
2025-08-10,Product_D,Consumer,East,Retail,239.21
2025-08-10,Product_D,Consumer,East,Direct,123.97
2025-08-10,Product_C,Home_Office,West,Direct,341.95
2025-08-10,Product_C,Home_Office,South,Direct,577.5
2025-08-10,Product_C,Home_Office,West,Retail,626.94
2025-08-10,Product_C,Corporate,East,Online,917.94
2025-08-10,Product_C,Home_Office,East,Direct,245.63
2025-08-10,Product_C,Home_Office,East,Online,522.92
2025-08-10,Product_C,Corporate,South,Direct,616.96
2025-08-10,Product_C,Corporate,South,Retail,550.49
2025-08-10,Product_C,Corporate,South,Online,1122.95
2025-08-10,Product_C,Corporate,North,Direct,636.8
2025-08-10,Product_C,Corporate,North,Retail,740.08
2025-08-10,Product_C,Corporate,North,Online,599.81
2025-08-10,Product_C,Corporate,West,Direct,561.04
2025-08-10,Product_C,Corporate,West,Online,1244.86
2025-08-10,Product_D,Consumer,West,Retail,423.68
2025-08-10,Product_C,Home_Office,West,Online,922.73
2025-08-10,Product_D,Consumer,West,Direct,324.57
2025-08-10,Product_D,Home_Office,South,Retail,166.11
2025-08-10,Product_D,Consumer,North,Retail,529.23
2025-08-10,Product_D,Home_Office,South,Direct,191.72
2025-08-10,Product_C,Consumer,South,Direct,408.44
2025-08-10,Product_D,Home_Office,South,Online,330.01
2025-08-10,Product_D,Home_Office,North,Retail,226.57
2025-08-10,Product_D,Home_Office,North,Online,434.69
2025-08-10,Product_D,Home_Office,West,Direct,399.98
2025-08-10,Product_D,Home_Office,West,Retail,411.17
2025-08-10,Product_D,Home_Office,West,Online,230.05
2025-08-10,Product_D,Home_Office,East,Direct,313.76
2025-08-10,Product_D,Home_Office,East,Retail,330.31
2025-08-10,Product_D,Corporate,South,Direct,264.16
2025-08-10,Product_D,Consumer,North,Online,380.11
2025-08-10,Product_D,Corporate,South,Online,678.4
2025-08-10,Product_D,Corporate,North,Retail,293.71
2025-08-10,Product_D,Corporate,North,Online,479.47
2025-08-10,Product_D,Corporate,West,Retail,346.12
2025-08-10,Product_D,Corporate,West,Online,562.18
2025-08-10,Product_D,Corporate,East,Direct,302.16
2025-08-10,Product_D,Corporate,East,Retail,144.03
2025-08-10,Product_D,Corporate,East,Online,351.79
2025-08-10,Product_D,Consumer,South,Direct,445.49
2025-08-10,Product_D,Consumer,South,Retail,347.51
2025-08-10,Product_D,Consumer,South,Online,540.49
2025-08-10,Product_D,Consumer,North,Direct,484.83
2025-08-10,Product_D,Corporate,North,Direct,287.2
2025-08-10,Product_C,Consumer,South,Retail,674.26
2025-08-10,Product_C,Consumer,South,Online,915.69
2025-08-10,Product_C,Consumer,North,Retail,492.15
2025-08-10,Product_B,Consumer,East,Online,269.65
2025-08-10,Product_A,Home_Office,South,Retail,333.32
2025-08-10,Product_A,Home_Office,South,Online,924.99
2025-08-10,Product_A,Home_Office,West,Direct,672.96
2025-08-10,Product_A,Home_Office,West,Retail,582.18
2025-08-10,Product_A,Home_Office,West,Online,472.13
2025-08-10,Product_A,Home_Office,East,Retail,248.0
2025-08-10,Product_A,Corporate,South,Direct,955.52
2025-08-10,Product_A,Corporate,South,Online,1410.63
2025-08-10,Product_A,Corporate,North,Direct,437.44
2025-08-10,Product_A,Corporate,North,Retail,1071.62
2025-08-10,Product_A,Corporate,North,Online,834.48
2025-08-10,Product_A,Corporate,West,Direct,477.96
2025-08-10,Product_A,Corporate,West,Online,1271.22
2025-08-10,Product_A,Corporate,East,Online,623.0
2025-08-10,Product_A,Consumer,South,Direct,781.69
2025-08-10,Product_A,Consumer,South,Retail,656.33
2025-08-10,Product_A,Consumer,South,Online,555.1
2025-08-10,Product_A,Consumer,North,Direct,707.02
2025-08-10,Product_A,Consumer,North,Retail,536.51
2025-08-10,Product_A,Consumer,West,Online,1206.6
2025-08-10,Product_A,Consumer,East,Direct,310.81
2025-08-10,Product_A,Consumer,East,Online,399.07
2025-08-10,Product_B,Consumer,East,Retail,201.81
2025-08-10,Product_B,Consumer,East,Direct,391.88
2025-08-10,Product_A,Consumer,East,Retail,614.73
2025-08-10,Product_B,Consumer,West,Direct,309.7
2025-08-10,Product_C,Consumer,North,Online,510.38
2025-08-10,Product_C,Consumer,West,Retail,928.53
2025-08-10,Product_C,Consumer,East,Retail,715.36
2025-08-10,Product_C,Consumer,East,Online,772.79
2025-08-10,Product_B,Home_Office,South,Direct,338.29
2025-08-10,Product_B,Home_Office,South,Retail,488.08
2025-08-10,Product_B,Consumer,West,Online,646.82
2025-08-10,Product_B,Home_Office,West,Direct,496.3
2025-08-10,Product_B,Home_Office,West,Retail,480.64
2025-08-10,Product_B,Home_Office,East,Retail,241.52
2025-08-10,Product_B,Home_Office,East,Online,262.32
2025-08-10,Product_B,Home_Office,North,Direct,244.56
2025-08-10,Product_B,Corporate,South,Retail,294.55
2025-08-10,Product_B,Corporate,South,Online,510.28
2025-08-10,Product_B,Corporate,North,Direct,601.14
2025-08-10,Product_B,Corporate,North,Retail,326.56
2025-08-10,Product_B,Corporate,West,Direct,592.11
2025-08-10,Product_B,Corporate,West,Online,478.54
2025-08-10,Product_B,Corporate,East,Direct,494.51
2025-08-10,Product_B,Corporate,East,Online,293.06
2025-08-10,Product_B,Consumer,South,Retail,323.58
2025-08-10,Product_B,Consumer,South,Online,415.5
2025-08-10,Product_B,Corporate,South,Direct,579.56
2025-08-10,Product_B,Consumer,North,Direct,559.28
2025-08-11,Product_C,Corporate,South,Retail,1181.16
2025-08-11,Product_C,Corporate,South,Direct,515.69
2025-08-11,Product_C,Home_Office,East,Online,341.55
2025-08-11,Product_C,Home_Office,East,Retail,644.49
2025-08-11,Product_C,Home_Office,North,Direct,317.88
2025-08-11,Product_C,Home_Office,West,Direct,869.04
2025-08-11,Product_C,Home_Office,North,Online,857.18
2025-08-11,Product_C,Home_Office,North,Retail,541.42
2025-08-11,Product_C,Home_Office,West,Online,904.44
2025-08-11,Product_C,Corporate,North,Direct,521.69
2025-08-11,Product_C,Consumer,West,Direct,962.68
2025-08-11,Product_C,Corporate,West,Direct,475.89
2025-08-11,Product_C,Corporate,West,Retail,549.21
2025-08-11,Product_C,Corporate,West,Online,1544.9
2025-08-11,Product_C,Corporate,East,Retail,428.77
2025-08-11,Product_D,Home_Office,South,Direct,244.69
2025-08-11,Product_C,Consumer,South,Direct,521.15
2025-08-11,Product_C,Consumer,South,Retail,786.33
2025-08-11,Product_C,Consumer,North,Direct,699.94
2025-08-11,Product_C,Consumer,North,Retail,1094.33
2025-08-11,Product_D,Consumer,East,Online,342.48
2025-08-11,Product_C,Corporate,North,Online,1294.78
2025-08-11,Product_D,Consumer,East,Direct,425.22
2025-08-11,Product_D,Corporate,South,Online,655.6
2025-08-11,Product_D,Consumer,North,Online,352.63
2025-08-11,Product_C,Consumer,West,Retail,1130.73
2025-08-11,Product_D,Home_Office,South,Retail,185.39
2025-08-11,Product_D,Home_Office,South,Online,489.24
2025-08-11,Product_D,Home_Office,North,Direct,328.6
2025-08-11,Product_D,Home_Office,North,Online,688.87
2025-08-11,Product_D,Home_Office,West,Direct,568.65
2025-08-11,Product_D,Home_Office,West,Retail,361.14
2025-08-11,Product_D,Home_Office,West,Online,673.61
2025-08-11,Product_D,Home_Office,East,Direct,252.44
2025-08-11,Product_D,Home_Office,East,Retail,340.39
2025-08-11,Product_D,Consumer,West,Retail,515.77
2025-08-11,Product_D,Home_Office,East,Online,290.41
2025-08-11,Product_D,Corporate,North,Online,900.85
2025-08-11,Product_D,Corporate,West,Direct,546.13
2025-08-11,Product_D,Corporate,West,Retail,517.85
2025-08-11,Product_D,Corporate,West,Online,386.14
2025-08-11,Product_D,Corporate,East,Direct,505.17
2025-08-11,Product_D,Corporate,East,Retail,459.0
2025-08-11,Product_D,Corporate,East,Online,752.85
2025-08-11,Product_D,Consumer,South,Online,346.77
2025-08-11,Product_D,Consumer,North,Direct,595.15
2025-08-11,Product_D,Consumer,North,Retail,545.74
2025-08-11,Product_D,Corporate,South,Direct,502.72
2025-08-11,Product_C,Consumer,West,Online,971.06
2025-08-11,Product_B,Home_Office,West,Direct,463.61
2025-08-11,Product_C,Consumer,East,Retail,545.83
2025-08-11,Product_A,Home_Office,West,Direct,764.89
2025-08-11,Product_A,Home_Office,West,Retail,1216.61
2025-08-11,Product_A,Home_Office,West,Online,1126.01
2025-08-11,Product_A,Home_Office,East,Retail,785.19
2025-08-11,Product_A,Home_Office,East,Online,428.05
2025-08-11,Product_A,Corporate,South,Direct,909.43
2025-08-11,Product_A,Corporate,South,Retail,724.11
2025-08-11,Product_A,Corporate,South,Online,1317.19
2025-08-11,Product_A,Corporate,North,Online,918.1
2025-08-11,Product_A,Corporate,West,Direct,663.41
2025-08-11,Product_A,Corporate,West,Retail,1567.29
2025-08-11,Product_A,Corporate,West,Online,1232.13
2025-08-11,Product_A,Corporate,East,Direct,993.49
2025-08-11,Product_A,Corporate,East,Online,1026.06
2025-08-11,Product_A,Consumer,South,Retail,434.08
2025-08-11,Product_A,Consumer,North,Direct,829.92
2025-08-11,Product_A,Consumer,North,Online,1348.98
2025-08-11,Product_A,Consumer,West,Retail,1231.1
2025-08-11,Product_A,Consumer,West,Online,984.1
2025-08-11,Product_A,Consumer,East,Retail,1042.73
2025-08-11,Product_C,Consumer,East,Direct,822.31
2025-08-11,Product_A,Home_Office,North,Online,946.75
2025-08-11,Product_A,Home_Office,North,Retail,1071.93
2025-08-11,Product_A,Consumer,East,Online,677.26
2025-08-11,Product_A,Home_Office,South,Retail,869.54
2025-08-11,Product_A,Home_Office,North,Direct,728.69
2025-08-11,Product_B,Home_Office,South,Retail,648.89
2025-08-11,Product_B,Home_Office,South,Online,824.41
2025-08-11,Product_B,Home_Office,North,Direct,390.29
2025-08-11,Product_B,Home_Office,North,Retail,283.4
2025-08-11,Product_B,Home_Office,North,Online,712.88
2025-08-11,Product_B,Home_Office,East,Direct,552.79
2025-08-11,Product_B,Home_Office,East,Retail,420.3
2025-08-11,Product_B,Corporate,South,Direct,295.78
2025-08-11,Product_B,Corporate,South,Retail,992.19
2025-08-11,Product_B,Corporate,South,Online,579.6
2025-08-11,Product_B,Home_Office,South,Direct,572.14
2025-08-11,Product_B,Corporate,West,Direct,767.34
2025-08-11,Product_B,Corporate,West,Retail,984.71
2025-08-11,Product_B,Corporate,West,Online,1129.26
2025-08-11,Product_B,Corporate,East,Retail,368.94
2025-08-11,Product_B,Corporate,East,Online,976.08
2025-08-11,Product_B,Consumer,South,Direct,568.64
2025-08-11,Product_B,Consumer,South,Online,439.69
2025-08-11,Product_B,Consumer,North,Online,882.7
2025-08-11,Product_B,Consumer,West,Online,1257.6
2025-08-11,Product_B,Consumer,East,Retail,742.59
2025-08-11,Product_B,Corporate,North,Retail,991.35
2025-08-12,Product_C,Home_Office,East,Retail,377.65
2025-08-12,Product_C,Home_Office,East,Direct,479.17
2025-08-12,Product_C,Home_Office,West,Online,1644.69
2025-08-12,Product_C,Home_Office,North,Direct,443.34
2025-08-12,Product_C,Home_Office,West,Direct,1098.36
2025-08-12,Product_C,Home_Office,North,Online,1101.52
2025-08-12,Product_C,Home_Office,North,Retail,489.34
2025-08-12,Product_C,Home_Office,West,Retail,807.08
2025-08-12,Product_C,Home_Office,East,Online,1166.25
2025-08-12,Product_C,Corporate,West,Retail,1070.82
2025-08-12,Product_C,Corporate,North,Direct,1571.94
2025-08-12,Product_C,Corporate,North,Retail,1346.54
2025-08-12,Product_C,Corporate,North,Online,725.19
2025-08-12,Product_C,Corporate,East,Direct,520.06
2025-08-12,Product_C,Corporate,East,Retail,843.31
2025-08-12,Product_C,Consumer,South,Direct,601.91
2025-08-12,Product_C,Consumer,South,Retail,666.6
2025-08-12,Product_C,Consumer,South,Online,1272.83
2025-08-12,Product_C,Consumer,North,Retail,683.35
2025-08-12,Product_C,Home_Office,South,Online,821.9
2025-08-12,Product_C,Corporate,South,Direct,1158.24
2025-08-12,Product_C,Home_Office,South,Direct,505.61
2025-08-12,Product_D,Corporate,West,Online,1256.89
2025-08-12,Product_D,Consumer,East,Retail,442.57
2025-08-12,Product_D,Home_Office,South,Direct,650.81
2025-08-12,Product_D,Home_Office,South,Retail,349.59
2025-08-12,Product_D,Home_Office,North,Direct,698.83
2025-08-12,Product_D,Home_Office,West,Direct,759.13
2025-08-12,Product_D,Home_Office,West,Retail,802.7
2025-08-12,Product_D,Home_Office,West,Online,593.62
2025-08-12,Product_D,Home_Office,East,Retail,389.85
2025-08-12,Product_D,Home_Office,East,Online,658.53
2025-08-12,Product_D,Corporate,South,Online,1018.51
2025-08-12,Product_D,Corporate,North,Online,643.36
2025-08-12,Product_D,Corporate,West,Direct,446.93
2025-08-12,Product_D,Corporate,West,Retail,1000.47
2025-08-12,Product_D,Corporate,East,Direct,369.69
2025-08-12,Product_D,Corporate,East,Retail,463.04
2025-08-12,Product_D,Corporate,East,Online,808.39
2025-08-12,Product_D,Consumer,South,Direct,690.85
2025-08-12,Product_D,Consumer,South,Online,882.28
2025-08-12,Product_D,Consumer,North,Retail,797.58
2025-08-12,Product_D,Consumer,North,Online,558.99
2025-08-12,Product_D,Consumer,West,Direct,937.82
2025-08-12,Product_D,Consumer,West,Online,860.35
2025-08-12,Product_D,Consumer,East,Online,497.29
2025-08-12,Product_C,Consumer,North,Online,611.01
2025-08-12,Product_C,Consumer,East,Online,534.06
2025-08-12,Product_C,Consumer,East,Direct,936.17
2025-08-12,Product_A,Home_Office,West,Direct,1472.64
2025-08-12,Product_A,Home_Office,West,Online,1708.91
2025-08-12,Product_A,Home_Office,East,Direct,654.41
2025-08-12,Product_A,Home_Office,East,Online,1295.84
2025-08-12,Product_A,Corporate,South,Retail,840.64
2025-08-12,Product_A,Corporate,North,Retail,1544.1
2025-08-12,Product_A,Corporate,North,Online,2114.9
2025-08-12,Product_A,Corporate,West,Retail,1129.55
2025-08-12,Product_A,Corporate,East,Direct,592.45
2025-08-12,Product_A,Home_Office,North,Online,649.95
2025-08-12,Product_A,Corporate,East,Retail,1219.08
2025-08-12,Product_A,Consumer,South,Retail,1335.92
2025-08-12,Product_A,Consumer,South,Online,886.31
2025-08-12,Product_A,Consumer,North,Retail,1464.22
2025-08-12,Product_A,Consumer,North,Online,1181.79
2025-08-12,Product_A,Consumer,West,Direct,1135.46
2025-08-12,Product_A,Consumer,West,Retail,1754.71
2025-08-12,Product_A,Consumer,West,Online,2545.41
2025-08-12,Product_A,Consumer,East,Online,982.75
2025-08-12,Product_C,Consumer,West,Retail,996.13
2025-08-12,Product_A,Consumer,South,Direct,1065.06
2025-08-12,Product_A,Home_Office,North,Retail,836.34
2025-08-12,Product_A,Corporate,West,Online,2332.95
2025-08-12,Product_B,Consumer,East,Online,835.29
2025-08-12,Product_A,Home_Office,South,Online,1738.6
2025-08-12,Product_B,Home_Office,South,Retail,471.32
2025-08-12,Product_B,Home_Office,North,Direct,796.17
2025-08-12,Product_B,Home_Office,North,Retail,655.64
2025-08-12,Product_B,Home_Office,North,Online,781.69
2025-08-12,Product_B,Home_Office,West,Retail,616.06
2025-08-12,Product_B,Home_Office,East,Online,613.69
2025-08-12,Product_B,Corporate,South,Direct,642.14
2025-08-12,Product_B,Corporate,North,Direct,1115.7
2025-08-12,Product_B,Corporate,North,Retail,1245.56
2025-08-12,Product_B,Corporate,North,Online,785.46
2025-08-12,Product_B,Home_Office,South,Direct,840.5
2025-08-12,Product_B,Consumer,East,Direct,550.33
2025-08-12,Product_B,Corporate,West,Retail,1290.04
2025-08-12,Product_B,Corporate,West,Online,661.92
2025-08-12,Product_B,Corporate,East,Retail,395.67
2025-08-12,Product_B,Corporate,East,Online,1067.81
2025-08-12,Product_B,Consumer,South,Retail,1041.05
2025-08-12,Product_B,Consumer,South,Online,1015.38
2025-08-12,Product_B,Consumer,North,Retail,613.34
2025-08-12,Product_B,Consumer,North,Online,975.46
2025-08-12,Product_B,Corporate,West,Direct,842.92
2025-08-13,Product_C,Home_Office,East,Retail,405.51
2025-08-13,Product_C,Home_Office,East,Direct,598.66
2025-08-13,Product_C,Home_Office,West,Online,636.57
2025-08-13,Product_D,Consumer,East,Retail,735.01
2025-08-13,Product_C,Home_Office,North,Retail,1192.96
2025-08-13,Product_C,Home_Office,North,Direct,423.23
2025-08-13,Product_C,Home_Office,South,Direct,823.07
2025-08-13,Product_C,Home_Office,East,Online,1046.42
2025-08-13,Product_C,Home_Office,West,Retail,737.83
2025-08-13,Product_C,Corporate,South,Direct,1150.95
2025-08-13,Product_C,Corporate,West,Retail,1945.37
2025-08-13,Product_C,Corporate,South,Online,1583.42
2025-08-13,Product_C,Corporate,North,Direct,1164.09
2025-08-13,Product_C,Corporate,North,Retail,1731.94
2025-08-13,Product_C,Corporate,West,Direct,1600.17
2025-08-13,Product_C,Corporate,East,Direct,581.11
2025-08-13,Product_C,Corporate,East,Retail,614.8
2025-08-13,Product_C,Corporate,East,Online,747.3
2025-08-13,Product_C,Consumer,South,Online,1011.4
2025-08-13,Product_C,Consumer,North,Online,1128.14
2025-08-13,Product_C,Corporate,South,Retail,1591.75
2025-08-13,Product_D,Consumer,East,Direct,677.94
2025-08-13,Product_C,Consumer,West,Direct,773.73
2025-08-13,Product_D,Consumer,West,Retail,800.11
2025-08-13,Product_D,Home_Office,South,Direct,731.79
2025-08-13,Product_D,Home_Office,South,Retail,335.44
2025-08-13,Product_D,Home_Office,West,Retail,948.67
2025-08-13,Product_D,Home_Office,West,Online,928.02
2025-08-13,Product_D,Home_Office,East,Direct,184.45
2025-08-13,Product_D,Corporate,South,Direct,1055.83
2025-08-13,Product_D,Corporate,South,Retail,851.68
2025-08-13,Product_D,Corporate,North,Online,775.83
2025-08-13,Product_D,Corporate,West,Direct,776.1
2025-08-13,Product_D,Consumer,West,Online,1017.22
2025-08-13,Product_D,Corporate,West,Retail,901.64
2025-08-13,Product_D,Corporate,East,Direct,575.07
2025-08-13,Product_D,Corporate,East,Retail,523.32
2025-08-13,Product_D,Corporate,East,Online,908.31
2025-08-13,Product_D,Consumer,South,Direct,523.59
2025-08-13,Product_D,Consumer,South,Online,794.81
2025-08-13,Product_D,Consumer,North,Direct,242.75
2025-08-13,Product_D,Consumer,North,Retail,550.99
2025-08-13,Product_D,Consumer,North,Online,426.3
2025-08-13,Product_D,Consumer,West,Direct,339.7
2025-08-13,Product_D,Corporate,West,Online,1011.46
2025-08-13,Product_C,Consumer,West,Retail,1742.82
2025-08-13,Product_A,Corporate,North,Direct,1790.9
2025-08-13,Product_C,Consumer,East,Online,957.41
2025-08-13,Product_A,Home_Office,North,Online,868.22
2025-08-13,Product_A,Home_Office,West,Direct,936.24
2025-08-13,Product_A,Home_Office,East,Direct,498.49
2025-08-13,Product_A,Home_Office,East,Retail,1302.78
2025-08-13,Product_A,Home_Office,East,Online,1417.19
2025-08-13,Product_A,Corporate,South,Retail,1302.02
2025-08-13,Product_A,Corporate,South,Online,1226.75
2025-08-13,Product_C,Consumer,West,Online,1346.93
2025-08-13,Product_A,Corporate,North,Online,1175.36
2025-08-13,Product_A,Home_Office,North,Retail,1563.88
2025-08-13,Product_A,Corporate,East,Direct,675.38
2025-08-13,Product_A,Consumer,South,Retail,836.03
2025-08-13,Product_A,Consumer,North,Direct,1158.96
2025-08-13,Product_A,Consumer,North,Retail,1078.29
2025-08-13,Product_A,Consumer,North,Online,970.16
2025-08-13,Product_A,Consumer,West,Direct,1056.47
2025-08-13,Product_A,Consumer,West,Online,2512.28
2025-08-13,Product_A,Consumer,East,Direct,1053.23
2025-08-13,Product_A,Consumer,East,Retail,855.53
2025-08-13,Product_A,Consumer,East,Online,1666.49
2025-08-13,Product_A,Corporate,East,Online,1386.63
2025-08-13,Product_A,Home_Office,South,Online,815.09
2025-08-13,Product_A,Corporate,West,Retail,2359.52
2025-08-13,Product_A,Home_Office,South,Direct,913.79
2025-08-13,Product_A,Home_Office,South,Retail,1182.27
2025-08-13,Product_B,Home_Office,South,Online,579.79
2025-08-13,Product_B,Home_Office,North,Retail,353.36
2025-08-13,Product_B,Home_Office,West,Direct,440.14
2025-08-13,Product_B,Home_Office,West,Retail,413.47
2025-08-13,Product_B,Home_Office,East,Direct,546.21
2025-08-13,Product_B,Home_Office,East,Retail,319.93
2025-08-13,Product_B,Corporate,North,Retail,778.61
2025-08-13,Product_B,Corporate,West,Direct,1357.65
2025-08-13,Product_B,Corporate,West,Retail,1359.12
2025-08-13,Product_B,Corporate,North,Direct,1183.03
2025-08-13,Product_B,Consumer,West,Online,1197.76
2025-08-13,Product_B,Corporate,East,Direct,925.08
2025-08-13,Product_B,Corporate,East,Online,1103.35
2025-08-13,Product_B,Consumer,South,Direct,408.6
2025-08-13,Product_B,Consumer,South,Retail,1010.23
2025-08-13,Product_B,Consumer,South,Online,1024.17
2025-08-13,Product_B,Consumer,North,Direct,808.08
2025-08-13,Product_B,Consumer,West,Retail,1217.57
2025-08-13,Product_B,Corporate,West,Online,1161.69
2025-08-13,Product_B,Consumer,East,Direct,480.92
2025-08-14,Product_C,Home_Office,West,Online,648.99
2025-08-14,Product_C,Home_Office,West,Retail,795.42
2025-08-14,Product_C,Home_Office,West,Direct,944.94
2025-08-14,Product_C,Home_Office,North,Online,519.75
2025-08-14,Product_C,Home_Office,South,Direct,550.92
2025-08-14,Product_C,Home_Office,North,Direct,400.34
2025-08-14,Product_C,Home_Office,South,Online,660.69
2025-08-14,Product_C,Home_Office,East,Direct,555.52
2025-08-14,Product_C,Home_Office,North,Retail,755.01
2025-08-14,Product_C,Home_Office,East,Online,591.64
2025-08-14,Product_C,Consumer,South,Retail,567.89
2025-08-14,Product_C,Corporate,North,Direct,561.93
2025-08-14,Product_C,Corporate,North,Retail,730.87
2025-08-14,Product_C,Corporate,North,Online,1265.31
2025-08-14,Product_C,Corporate,West,Direct,1273.73
2025-08-14,Product_C,Corporate,West,Online,1041.23
2025-08-14,Product_C,Corporate,East,Direct,718.19
2025-08-14,Product_C,Corporate,East,Retail,768.26
2025-08-14,Product_C,Corporate,East,Online,1377.5
2025-08-14,Product_C,Consumer,South,Direct,517.56
2025-08-14,Product_D,Consumer,East,Online,562.21
2025-08-14,Product_C,Corporate,South,Retail,957.75
2025-08-14,Product_D,Consumer,East,Direct,186.3
2025-08-14,Product_D,Home_Office,South,Retail,385.71
2025-08-14,Product_D,Consumer,West,Retail,506.03
2025-08-14,Product_D,Home_Office,South,Direct,280.39
2025-08-14,Product_C,Consumer,North,Retail,1051.3
2025-08-14,Product_D,Home_Office,South,Online,317.58
2025-08-14,Product_D,Home_Office,North,Direct,433.94
2025-08-14,Product_D,Home_Office,North,Online,633.46
2025-08-14,Product_D,Home_Office,West,Direct,280.41
2025-08-14,Product_D,Home_Office,West,Retail,589.95
2025-08-14,Product_D,Home_Office,West,Online,510.2
2025-08-14,Product_D,Home_Office,East,Direct,185.03
